date,pairKey,legalStatus,winningMode,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
2027-07-12,two_rivers_wi/brown_trout,open,fall_harbor,1.539,1.162,1.35,1.539
2027-07-13,two_rivers_wi/brown_trout,open,fall_harbor,1.527,1.158,1.342,1.527
2027-07-14,two_rivers_wi/brown_trout,open,fall_harbor,1.514,1.154,1.334,1.514
2027-07-15,two_rivers_wi/brown_trout,open,fall_harbor,1.502,1.151,1.326,1.502
2027-07-16,two_rivers_wi/brown_trout,open,fall_harbor,1.49,1.147,1.319,1.49
2027-07-17,two_rivers_wi/brown_trout,open,fall_harbor,1.478,1.143,1.311,1.478
2027-07-18,two_rivers_wi/brown_trout,open,fall_harbor,1.465,1.14,1.303,1.465
2027-07-19,two_rivers_wi/brown_trout,open,fall_harbor,1.453,1.136,1.295,1.453
2027-07-20,two_rivers_wi/brown_trout,open,fall_harbor,1.441,1.132,1.287,1.441
2027-07-21,two_rivers_wi/brown_trout,open,fall_harbor,1.429,1.129,1.279,1.429
2027-07-22,two_rivers_wi/brown_trout,open,fall_harbor,1.416,1.125,1.271,1.416
2027-07-23,two_rivers_wi/brown_trout,open,fall_harbor,1.404,1.121,1.263,1.404
2027-07-24,two_rivers_wi/brown_trout,open,fall_harbor,1.392,1.118,1.255,1.392
2027-07-25,two_rivers_wi/brown_trout,open,fall_harbor,1.38,1.114,1.247,1.38
2027-07-26,two_rivers_wi/brown_trout,open,fall_harbor,1.367,1.11,1.239,1.367
2027-07-27,two_rivers_wi/brown_trout,open,fall_harbor,1.355,1.107,1.231,1.355
2027-07-28,two_rivers_wi/brown_trout,open,fall_harbor,1.343,1.103,1.223,1.343
2027-07-29,two_rivers_wi/brown_trout,open,fall_harbor,1.331,1.099,1.215,1.331
2027-07-30,two_rivers_wi/brown_trout,open,spring_nearshore,1.329,1.099,1.214,1.329
2027-07-31,two_rivers_wi/brown_trout,open,spring_nearshore,1.34,1.102,1.221,1.34
2027-08-01,two_rivers_wi/brown_trout,open,spring_nearshore,1.352,1.106,1.229,1.352
2027-08-02,two_rivers_wi/brown_trout,open,spring_nearshore,1.363,1.109,1.236,1.363
2027-08-03,two_rivers_wi/brown_trout,open,spring_nearshore,1.374,1.112,1.243,1.374
2027-08-04,two_rivers_wi/brown_trout,open,spring_nearshore,1.386,1.116,1.251,1.386
2027-08-05,two_rivers_wi/brown_trout,open,spring_nearshore,1.397,1.119,1.258,1.397
2027-08-06,two_rivers_wi/brown_trout,open,spring_nearshore,1.408,1.123,1.266,1.408
2027-08-07,two_rivers_wi/brown_trout,open,spring_nearshore,1.42,1.126,1.273,1.42
2027-08-08,two_rivers_wi/brown_trout,open,spring_nearshore,1.431,1.129,1.28,1.431
2027-08-09,two_rivers_wi/brown_trout,open,spring_nearshore,1.443,1.133,1.288,1.443
2027-08-10,two_rivers_wi/brown_trout,open,spring_nearshore,1.454,1.136,1.295,1.454
2027-08-11,two_rivers_wi/brown_trout,open,spring_nearshore,1.465,1.14,1.302,1.465
2027-08-12,two_rivers_wi/brown_trout,open,spring_nearshore,1.477,1.143,1.31,1.477
2027-08-13,two_rivers_wi/brown_trout,open,spring_nearshore,1.488,1.146,1.317,1.488
2027-08-14,two_rivers_wi/brown_trout,open,spring_nearshore,1.499,1.15,1.325,1.499
2027-08-15,two_rivers_wi/brown_trout,open,spring_nearshore,1.511,1.153,1.332,1.511
2027-08-16,two_rivers_wi/brown_trout,open,spring_nearshore,1.522,1.157,1.339,1.522
2027-08-17,two_rivers_wi/brown_trout,open,spring_nearshore,1.533,1.16,1.347,1.533
2027-08-18,two_rivers_wi/brown_trout,open,spring_nearshore,1.545,1.163,1.354,1.545
2027-08-19,two_rivers_wi/brown_trout,open,spring_nearshore,1.556,1.167,1.361,1.556
2027-08-20,two_rivers_wi/brown_trout,open,spring_nearshore,1.567,1.17,1.369,1.567
2027-08-21,two_rivers_wi/brown_trout,open,spring_nearshore,1.579,1.174,1.376,1.579
2027-08-22,two_rivers_wi/brown_trout,open,spring_nearshore,1.59,1.177,1.384,1.59
2027-08-23,two_rivers_wi/brown_trout,open,spring_nearshore,1.601,1.18,1.391,1.601
2027-08-24,two_rivers_wi/brown_trout,open,spring_nearshore,1.613,1.184,1.398,1.613
2027-08-25,two_rivers_wi/brown_trout,open,spring_nearshore,1.624,1.187,1.406,1.624
2027-08-26,two_rivers_wi/brown_trout,open,spring_nearshore,1.635,1.191,1.413,1.635
2027-08-27,two_rivers_wi/brown_trout,open,spring_nearshore,1.647,1.194,1.42,1.647
2027-08-28,two_rivers_wi/brown_trout,open,spring_nearshore,1.658,1.197,1.428,1.658
2027-08-29,two_rivers_wi/brown_trout,open,spring_nearshore,1.669,1.201,1.435,1.669
2027-08-30,two_rivers_wi/brown_trout,open,spring_nearshore,1.681,1.204,1.443,1.681
2027-08-31,two_rivers_wi/brown_trout,open,spring_nearshore,1.692,1.208,1.45,1.692
2027-09-01,two_rivers_wi/brown_trout,open,spring_nearshore,1.703,1.211,1.457,1.703
2027-09-02,two_rivers_wi/brown_trout,open,spring_nearshore,1.715,1.214,1.465,1.715
2027-09-03,two_rivers_wi/brown_trout,open,spring_nearshore,1.726,1.218,1.472,1.726
2027-09-04,two_rivers_wi/brown_trout,open,spring_nearshore,1.738,1.221,1.479,1.738
2027-09-05,two_rivers_wi/brown_trout,open,spring_nearshore,1.749,1.225,1.487,1.749
2027-09-06,two_rivers_wi/brown_trout,open,spring_nearshore,1.76,1.228,1.494,1.76
2027-09-07,two_rivers_wi/brown_trout,open,spring_nearshore,1.772,1.231,1.502,1.772
2027-09-08,two_rivers_wi/brown_trout,open,spring_nearshore,1.783,1.235,1.509,1.783
2027-09-09,two_rivers_wi/brown_trout,open,spring_nearshore,1.794,1.238,1.516,1.794
2027-09-10,two_rivers_wi/brown_trout,open,spring_nearshore,1.806,1.242,1.524,1.806
2027-09-11,two_rivers_wi/brown_trout,open,spring_nearshore,1.817,1.245,1.531,1.817
2027-09-12,two_rivers_wi/brown_trout,open,spring_nearshore,1.828,1.248,1.538,1.828
2027-09-13,two_rivers_wi/brown_trout,open,spring_nearshore,1.84,1.252,1.546,1.84
2027-09-14,two_rivers_wi/brown_trout,open,spring_nearshore,1.851,1.255,1.553,1.851
2027-09-15,two_rivers_wi/brown_trout,open,spring_nearshore,1.862,1.259,1.561,1.862
2027-09-16,two_rivers_wi/brown_trout,open,fall_harbor,1.903,1.271,1.587,1.903
2027-09-17,two_rivers_wi/brown_trout,open,fall_harbor,1.944,1.283,1.614,1.944
2027-09-18,two_rivers_wi/brown_trout,open,fall_harbor,1.985,1.296,1.64,1.985
2027-09-19,two_rivers_wi/brown_trout,open,fall_harbor,2.026,1.308,1.667,2.026
2027-09-20,two_rivers_wi/brown_trout,open,fall_harbor,2.067,1.32,1.694,2.067
2027-09-21,two_rivers_wi/brown_trout,open,fall_harbor,2.108,1.333,1.72,2.108
2027-09-22,two_rivers_wi/brown_trout,open,fall_harbor,2.15,1.345,1.747,2.15
2027-09-23,two_rivers_wi/brown_trout,open,fall_harbor,2.191,1.357,1.774,2.191
2027-09-24,two_rivers_wi/brown_trout,open,fall_harbor,2.232,1.369,1.801,2.232
2027-09-25,two_rivers_wi/brown_trout,open,fall_harbor,2.273,1.382,1.827,2.273
2027-09-26,two_rivers_wi/brown_trout,open,fall_harbor,2.314,1.394,1.854,2.314
2027-09-27,two_rivers_wi/brown_trout,open,fall_harbor,2.355,1.406,1.881,2.355
2027-09-28,two_rivers_wi/brown_trout,open,fall_harbor,2.396,1.419,1.907,2.396
2027-09-29,two_rivers_wi/brown_trout,open,fall_harbor,2.437,1.431,1.934,2.437
2027-09-30,two_rivers_wi/brown_trout,open,fall_harbor,2.478,1.443,1.961,2.478
2027-10-01,two_rivers_wi/brown_trout,open,fall_harbor,2.519,1.456,1.987,2.519
2027-10-02,two_rivers_wi/brown_trout,open,fall_harbor,2.59,1.477,2.033,2.59
2027-10-03,two_rivers_wi/brown_trout,open,fall_harbor,2.66,1.498,2.079,2.66
2027-10-04,two_rivers_wi/brown_trout,open,fall_harbor,2.731,1.519,2.125,2.731
2027-10-05,two_rivers_wi/brown_trout,open,fall_harbor,2.801,1.54,2.171,2.801
2027-10-06,two_rivers_wi/brown_trout,open,fall_harbor,2.872,1.561,2.217,2.872
2027-10-07,two_rivers_wi/brown_trout,open,fall_harbor,2.942,1.583,2.262,2.942
2027-10-08,two_rivers_wi/brown_trout,open,fall_harbor,3.013,1.604,2.308,3.013
2027-10-09,two_rivers_wi/brown_trout,open,fall_harbor,3.083,1.625,2.354,3.083
2027-10-10,two_rivers_wi/brown_trout,open,fall_harbor,3.154,1.646,2.4,3.154
2027-10-11,two_rivers_wi/brown_trout,open,fall_harbor,3.224,1.667,2.446,3.224
2027-10-12,two_rivers_wi/brown_trout,open,fall_harbor,3.295,1.688,2.492,3.295
2027-10-13,two_rivers_wi/brown_trout,open,fall_harbor,3.365,1.71,2.537,3.365
2027-10-14,two_rivers_wi/brown_trout,open,fall_harbor,3.436,1.731,2.583,3.436
2027-10-15,two_rivers_wi/brown_trout,open,fall_harbor,3.506,1.752,2.629,3.506
2027-10-16,two_rivers_wi/brown_trout,open,fall_harbor,3.577,1.773,2.675,3.577
2027-10-17,two_rivers_wi/brown_trout,open,fall_harbor,3.647,1.794,2.721,3.647
2027-10-18,two_rivers_wi/brown_trout,open,fall_harbor,3.718,1.815,2.767,3.718
2027-10-19,two_rivers_wi/brown_trout,open,fall_harbor,3.788,1.837,2.812,3.788
2027-10-20,two_rivers_wi/brown_trout,open,fall_harbor,3.859,1.858,2.858,3.859
2027-10-21,two_rivers_wi/brown_trout,open,fall_harbor,3.929,1.879,2.904,3.929
2027-10-22,two_rivers_wi/brown_trout,open,fall_harbor,4,1.9,2.95,4
2027-10-23,two_rivers_wi/brown_trout,open,fall_harbor,4.071,1.921,2.996,4.071
2027-10-24,two_rivers_wi/brown_trout,open,fall_harbor,4.141,1.942,3.042,4.141
2027-10-25,two_rivers_wi/brown_trout,open,fall_harbor,4.212,1.963,3.088,4.212
2027-10-26,two_rivers_wi/brown_trout,open,fall_harbor,4.282,1.985,3.133,4.282
2027-10-27,two_rivers_wi/brown_trout,open,fall_harbor,4.353,2.006,3.179,4.353
2027-10-28,two_rivers_wi/brown_trout,open,fall_harbor,4.423,2.027,3.225,4.423
2027-10-29,two_rivers_wi/brown_trout,open,fall_harbor,4.494,2.048,3.271,4.494
2027-10-30,two_rivers_wi/brown_trout,open,fall_harbor,4.564,2.069,3.317,4.564
2027-10-31,two_rivers_wi/brown_trout,open,fall_harbor,4.635,2.09,3.363,4.635
2027-11-01,two_rivers_wi/brown_trout,open,fall_harbor,4.705,2.112,3.408,4.705
2027-11-02,two_rivers_wi/brown_trout,open,fall_harbor,4.776,2.133,3.454,4.776
2027-11-03,two_rivers_wi/brown_trout,open,fall_harbor,4.846,2.154,3.5,4.846
2027-11-04,two_rivers_wi/brown_trout,open,fall_harbor,4.917,2.175,3.546,4.917
2027-11-05,two_rivers_wi/brown_trout,open,fall_harbor,4.987,2.196,3.592,4.987
2027-11-06,two_rivers_wi/brown_trout,open,fall_harbor,5.058,2.217,3.638,5.058
2027-11-07,two_rivers_wi/brown_trout,open,fall_harbor,5.128,2.239,3.683,5.128
2027-11-08,two_rivers_wi/brown_trout,open,fall_harbor,5.199,2.26,3.729,5.199
2027-11-09,two_rivers_wi/brown_trout,open,fall_harbor,5.269,2.281,3.775,5.269
2027-11-10,two_rivers_wi/brown_trout,open,fall_harbor,5.34,2.302,3.821,5.34
2027-11-11,two_rivers_wi/brown_trout,open,fall_harbor,5.307,2.292,3.8,5.307
2027-11-12,two_rivers_wi/brown_trout,open,fall_harbor,5.275,2.282,3.779,5.275
2027-11-13,two_rivers_wi/brown_trout,open,fall_harbor,5.242,2.273,3.758,5.242
2027-11-14,two_rivers_wi/brown_trout,open,fall_harbor,5.21,2.263,3.736,5.21
2027-11-15,two_rivers_wi/brown_trout,open,fall_harbor,5.177,2.253,3.715,5.177
2027-11-16,two_rivers_wi/brown_trout,open,fall_harbor,5.145,2.243,3.694,5.145
2027-11-17,two_rivers_wi/brown_trout,open,fall_harbor,5.112,2.234,3.673,5.112
2027-11-18,two_rivers_wi/brown_trout,open,fall_harbor,5.08,2.224,3.652,5.08
2027-11-19,two_rivers_wi/brown_trout,open,fall_harbor,5.047,2.214,3.631,5.047
2027-11-20,two_rivers_wi/brown_trout,open,fall_harbor,5.014,2.204,3.609,5.014
2027-11-21,two_rivers_wi/brown_trout,open,fall_harbor,4.982,2.195,3.588,4.982
2027-11-22,two_rivers_wi/brown_trout,open,fall_harbor,4.949,2.185,3.567,4.949
2027-11-23,two_rivers_wi/brown_trout,open,fall_harbor,4.917,2.175,3.546,4.917
2027-11-24,two_rivers_wi/brown_trout,open,fall_harbor,4.884,2.165,3.525,4.884
2027-11-25,two_rivers_wi/brown_trout,open,fall_harbor,4.852,2.156,3.504,4.852
2027-11-26,two_rivers_wi/brown_trout,open,fall_harbor,4.819,2.146,3.482,4.819
2027-11-27,two_rivers_wi/brown_trout,open,fall_harbor,4.787,2.136,3.461,4.787
2027-11-28,two_rivers_wi/brown_trout,open,fall_harbor,4.754,2.126,3.44,4.754
2027-11-29,two_rivers_wi/brown_trout,open,fall_harbor,4.722,2.116,3.419,4.722
2027-11-30,two_rivers_wi/brown_trout,open,fall_harbor,4.689,2.107,3.398,4.689
2027-12-01,two_rivers_wi/brown_trout,open,fall_harbor,4.656,2.097,3.377,4.656
2027-12-02,two_rivers_wi/brown_trout,open,fall_harbor,4.624,2.087,3.356,4.624
2027-12-03,two_rivers_wi/brown_trout,open,fall_harbor,4.591,2.077,3.334,4.591
2027-12-04,two_rivers_wi/brown_trout,open,fall_harbor,4.559,2.068,3.313,4.559
2027-12-05,two_rivers_wi/brown_trout,open,fall_harbor,4.526,2.058,3.292,4.526
2027-12-06,two_rivers_wi/brown_trout,open,fall_harbor,4.494,2.048,3.271,4.494
2027-12-07,two_rivers_wi/brown_trout,open,fall_harbor,4.461,2.038,3.25,4.461
2027-12-08,two_rivers_wi/brown_trout,open,fall_harbor,4.429,2.029,3.229,4.429
2027-12-09,two_rivers_wi/brown_trout,open,fall_harbor,4.396,2.019,3.207,4.396
2027-12-10,two_rivers_wi/brown_trout,open,fall_harbor,4.364,2.009,3.186,4.364
2027-12-11,two_rivers_wi/brown_trout,open,fall_harbor,4.331,1.999,3.165,4.331
2027-12-12,two_rivers_wi/brown_trout,open,fall_harbor,4.298,1.99,3.144,4.298
2027-12-13,two_rivers_wi/brown_trout,open,fall_harbor,4.266,1.98,3.123,4.266
2027-12-14,two_rivers_wi/brown_trout,open,fall_harbor,4.233,1.97,3.102,4.233
2027-12-15,two_rivers_wi/brown_trout,open,fall_harbor,4.201,1.96,3.08,4.201
2027-12-16,two_rivers_wi/brown_trout,open,fall_harbor,4.168,1.95,3.059,4.168
2027-12-17,two_rivers_wi/brown_trout,open,fall_harbor,4.136,1.941,3.038,4.136
2027-12-18,two_rivers_wi/brown_trout,open,fall_harbor,4.103,1.931,3.017,4.103
2027-12-19,two_rivers_wi/brown_trout,open,fall_harbor,4.071,1.921,2.996,4.071
2027-12-20,two_rivers_wi/brown_trout,open,fall_harbor,4.038,1.911,2.975,4.038
2027-12-21,two_rivers_wi/brown_trout,open,fall_harbor,4.026,1.908,2.967,4.026
2027-12-22,two_rivers_wi/brown_trout,open,fall_harbor,4.013,1.904,2.959,4.013
2027-12-23,two_rivers_wi/brown_trout,open,fall_harbor,4.001,1.9,2.951,4.001
2027-12-24,two_rivers_wi/brown_trout,open,fall_harbor,3.989,1.897,2.943,3.989
2027-12-25,two_rivers_wi/brown_trout,open,fall_harbor,3.977,1.893,2.935,3.977
2027-12-26,two_rivers_wi/brown_trout,open,fall_harbor,3.964,1.889,2.927,3.964
2027-12-27,two_rivers_wi/brown_trout,open,fall_harbor,3.952,1.886,2.919,3.952
2027-12-28,two_rivers_wi/brown_trout,open,fall_harbor,3.94,1.882,2.911,3.94
2027-12-29,two_rivers_wi/brown_trout,open,fall_harbor,3.928,1.878,2.903,3.928
2027-12-30,two_rivers_wi/brown_trout,open,fall_harbor,3.915,1.875,2.895,3.915
2027-12-31,two_rivers_wi/brown_trout,open,fall_harbor,3.903,1.871,2.887,3.903
2027-01-01,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-02,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-03,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-04,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-05,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-06,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-07,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-08,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-09,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-10,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-11,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-12,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-13,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-14,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-15,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-16,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-17,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-18,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-19,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-20,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-21,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-22,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-23,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-24,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-25,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-26,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-27,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-28,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-29,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-30,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-01-31,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-01,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-02,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-03,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-04,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-05,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-06,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-07,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-08,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-09,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-10,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-11,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-12,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-13,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-14,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-15,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-16,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-17,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-18,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-19,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-20,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-21,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-22,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-23,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-24,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-25,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-26,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-27,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-02-28,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-01,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-02,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-03,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-04,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-05,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-06,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-07,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-08,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-09,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-10,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-11,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-12,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-13,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-14,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-15,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1,1,1,1
2027-03-16,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.021,1.006,1.014,1.021
2027-03-17,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.043,1.013,1.028,1.043
2027-03-18,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.064,1.019,1.042,1.064
2027-03-19,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.086,1.026,1.056,1.086
2027-03-20,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.107,1.032,1.07,1.107
2027-03-21,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.128,1.038,1.083,1.128
2027-03-22,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.15,1.045,1.097,1.15
2027-03-23,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.171,1.051,1.111,1.171
2027-03-24,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.192,1.058,1.125,1.192
2027-03-25,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.214,1.064,1.139,1.214
2027-03-26,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.235,1.071,1.153,1.235
2027-03-27,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.257,1.077,1.167,1.257
2027-03-28,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.278,1.083,1.181,1.278
2027-03-29,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.299,1.09,1.195,1.299
2027-03-30,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.321,1.096,1.209,1.321
2027-03-31,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.342,1.103,1.222,1.342
2027-04-01,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.364,1.109,1.236,1.364
2027-04-02,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.385,1.115,1.25,1.385
2027-04-03,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.406,1.122,1.264,1.406
2027-04-04,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.428,1.128,1.278,1.428
2027-04-05,kewaunee_wi/chinook_salmon,open,spring_nearshore_transient,1.449,1.135,1.292,1.449
